car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
77,18,89,12,76963,1,4,1,17.5,1298,85.8,5,230000
5,1,1,5,52890,0,1,0,18.12,1995,190.0,5,2800000
65,18,7,5,45000,0,0,1,30.46,796,47.3,5,350000
66,18,13,3,25000,1,1,1,27.39,1248,74.0,5,825000
97,25,64,3,10103,0,4,1,25.17,799,53.3,5,325000
8,1,103,7,24000,0,1,0,17.05,1995,184.0,5,1675000
64,17,114,7,47240,0,1,1,15.1,2179,140.0,7,800000
67,18,23,2,30000,1,4,1,23.1,998,67.04,5,400000
113,29,60,3,58000,0,1,1,13.68,2393,147.51,7,1750000
0,0,4,8,65000,0,1,0,16.55,1968,147.51,5,1200000
40,8,118,6,35213,0,1,1,22.54,1396,88.73,5,535000
34,8,54,6,35000,1,4,1,18.9,1197,82.0,5,356000
64,17,114,9,92000,0,1,1,16.0,2179,140.0,7,550000
72,18,39,3,34500,0,0,1,21.94,1196,61.7,5,360000
73,18,42,4,50000,1,1,1,24.52,1248,88.5,7,700000
34,8,54,5,30000,1,4,1,18.9,1197,82.0,5,390000
111,29,45,9,51000,0,1,0,12.55,2982,168.7,7,1245000
64,17,114,4,60000,1,1,0,16.0,2179,140.0,7,1150000
79,18,100,10,83000,0,4,1,18.9,998,67.1,5,180000
101,27,77,7,70000,0,4,1,15.0,1598,103.52,5,425000
23,6,46,2,50000,1,4,1,19.0,1194,94.68,5,650000
76,18,88,9,60000,1,1,1,22.9,1248,74.0,5,400000
27,7,25,12,51000,0,4,1,17.0,1497,118.0,5,275000
65,18,7,10,40000,1,4,1,19.7,796,46.3,5,170000
102,27,87,11,100000,1,4,1,13.14,1798,157.8,5,235000
84,21,16,10,160000,1,1,0,14.84,2143,170.0,5,700000
65,18,7,7,70000,1,4,1,23.95,998,67.05,5,250000
76,18,88,8,70000,1,4,1,18.6,1197,85.8,5,350000
40,8,118,5,50000,1,4,1,18.6,1197,81.83,5,480000
77,18,89,4,30000,0,4,0,21.21,1197,81.8,5,690000
68,18,24,6,60000,1,1,1,26.21,1248,88.5,5,670000
65,18,7,10,50000,1,4,1,20.92,998,67.1,5,250000
61,17,85,4,42000,0,1,1,15.4,2523,75.0,7,935000
38,8,97,2,15000,1,4,1,17.0,1591,121.3,5,1030000
79,18,100,16,33650,1,4,1,18.9,998,67.1,5,110000
40,8,118,6,35000,1,4,1,18.6,1197,81.83,5,470000
76,18,88,6,30000,1,4,1,20.4,1197,81.8,5,370000
67,18,23,3,100000,1,4,0,23.1,998,67.04,5,450000
79,18,100,5,58000,0,0,1,26.2,998,58.2,5,275000
77,18,89,2,4000,1,4,0,21.21,1197,81.8,5,731000
79,18,100,5,60000,1,4,1,20.51,998,67.04,5,380000
106,28,70,3,60000,1,1,1,21.5,1497,108.5,5,900000
24,7,10,5,34000,0,4,1,18.0,1198,86.7,5,500000
14,3,49,4,42000,1,4,1,20.63,1198,67.06,5,330000
105,28,58,3,60000,1,1,1,17.6,2179,153.86,7,1400000
38,8,97,8,80000,1,1,1,22.32,1582,126.3,5,540000
57,17,14,13,120000,1,1,1,13.6,2523,63.0,7,375000
111,29,45,5,50000,0,4,0,10.26,2694,163.7,7,2600000
20,6,38,5,35200,0,4,0,14.7,1496,120.69,5,725000
40,8,118,1,3700,2,4,1,18.6,1197,81.86,5,765000
79,18,100,5,25000,1,4,1,20.51,998,67.04,5,380000
111,29,45,4,64000,0,1,0,12.9,2755,174.5,7,2625000
64,17,114,8,50000,0,1,1,15.1,2179,140.0,7,621000
77,18,89,2,15000,1,4,1,21.21,1197,81.8,5,600000
63,17,113,2,30000,1,4,1,17.0,1197,110.0,5,1130000
77,18,89,1,35000,1,4,1,21.21,1197,81.8,5,670000
21,6,41,4,62876,0,1,0,10.91,3198,197.0,7,2875000
24,7,10,6,70000,1,1,1,25.8,1498,98.6,5,350000
77,18,89,6,84003,1,1,1,26.59,1248,74.0,5,530000
62,17,90,4,55000,0,1,1,16.55,2498,105.0,6,850000
65,18,7,5,42000,0,0,1,33.44,796,40.3,4,260000
65,18,7,8,31000,0,4,1,20.92,998,67.1,5,230000
20,6,38,8,80000,0,1,1,22.7,1498,89.84,5,475000
106,28,70,2,6000,1,4,1,17.0,1198,108.5,5,750000
51,14,79,2,12000,0,1,0,12.63,2179,147.5,5,4000000
102,27,87,8,65000,0,1,1,17.2,1968,138.1,5,499000
29,7,61,4,30000,0,4,1,18.7,1199,88.7,5,525000
40,8,118,7,10000,1,4,1,18.6,1197,81.83,5,535000
70,18,34,5,62150,0,4,1,23.26,1197,88.5,5,485000
64,17,114,6,47300,0,1,1,15.1,2179,140.0,7,745000
19,6,11,6,63000,0,1,1,25.83,1498,99.0,5,475000
34,8,54,7,80000,1,1,1,24.0,1120,70.0,5,300000
117,31,82,5,20400,0,1,0,18.0,1969,190.0,5,3650000
65,18,7,5,71000,0,4,1,24.7,796,47.3,5,299000
73,18,42,4,52000,0,1,1,24.52,1248,88.5,7,695000
40,8,118,8,70000,1,4,1,18.5,1197,82.85,5,400000
34,8,54,1,20000,1,4,1,20.7,1197,81.86,5,650000
34,8,54,6,70000,1,1,1,24.0,1120,70.0,5,455000
79,18,100,13,100000,1,4,1,18.9,1061,67.0,5,150000
24,7,10,3,50000,1,4,1,17.8,1198,86.7,5,550000
40,8,118,6,67000,0,1,1,22.54,1396,88.73,5,500000
38,8,97,8,70000,0,1,1,22.32,1582,126.3,5,365000
24,7,10,2,21100,0,4,0,18.1,1199,88.7,5,775000
34,8,54,6,50000,1,4,1,18.9,1197,82.0,5,310000
37,8,96,2,27594,2,4,1,18.27,998,118.35,5,995000
39,8,117,9,70000,1,4,1,19.81,1086,68.05,5,190000
113,29,60,5,37000,0,1,0,11.36,2755,171.5,7,1575000
30,7,99,2,25000,1,4,1,17.5,1199,88.7,5,906000
20,6,38,4,35000,1,1,1,23.0,1498,98.96,5,785000
65,18,7,10,11266,0,4,1,20.92,998,67.1,5,235000
80,18,112,2,12005,0,4,0,17.99,1462,103.2,6,1200000
57,17,14,8,80000,1,1,1,15.96,2523,62.1,7,470000
27,7,25,10,119000,1,4,1,17.0,1497,118.0,5,400000
50,13,86,1,3500,0,4,0,16.8,1497,113.4,5,1490000
66,18,13,2,11000,0,4,1,21.4,1197,83.1,5,535000
101,27,77,5,47612,0,1,1,21.13,1498,108.6,5,590000
97,25,64,5,41000,1,4,1,25.17,799,53.3,5,235000
32,8,30,2,21000,0,4,1,15.8,1591,121.3,5,1250000
79,18,100,6,120000,1,4,1,20.51,998,67.04,5,300000
8,1,103,2,22450,0,1,0,20.68,1995,190.0,5,3011000
76,18,88,1,10000,1,4,1,21.21,1197,81.8,5,615000
97,25,64,5,50000,1,4,1,25.17,799,53.3,5,250000
64,17,114,6,42000,0,1,1,16.0,2179,140.0,7,925000
77,18,89,2,14000,0,1,1,19.3,1248,73.9,5,725000
97,25,64,3,10000,1,4,1,23.01,999,67.0,5,350000
79,18,100,4,70000,1,4,1,20.51,998,67.04,5,360000
27,7,25,6,70000,1,1,1,25.1,1498,98.6,5,700000
64,17,114,3,50000,1,1,0,15.1,2179,152.87,7,1300000
115,30,73,10,64471,0,4,1,15.26,1598,103.5,5,285000
79,18,100,17,50000,1,4,1,18.9,998,67.1,5,62000
74,18,59,3,20000,1,4,0,20.89,1197,81.8,5,550000
24,7,10,4,33869,0,4,1,17.8,1198,86.7,5,527000
57,17,14,9,63497,1,1,1,15.96,2523,62.1,7,396000
77,18,89,7,70000,1,4,1,19.1,1197,85.8,5,384000
39,8,117,12,67000,1,4,1,20.36,1197,78.9,5,210000
76,18,88,6,50000,1,1,1,25.2,1248,74.0,5,500000
15,3,78,3,20000,1,4,1,22.7,799,53.64,5,210000
38,8,97,9,57000,0,4,1,17.01,1591,121.3,5,425000
57,17,14,10,30000,1,1,1,13.6,2523,63.0,7,425000
77,18,89,3,80000,1,1,0,28.4,1248,74.02,5,495000
65,18,7,5,50000,1,4,1,24.7,796,47.3,5,220000
107,28,83,10,190000,1,1,1,11.57,2179,138.1,7,218000
57,17,14,3,60000,1,1,1,15.96,2523,62.1,7,750000
68,18,24,4,60000,0,4,0,19.12,1373,91.1,5,715000
1,0,5,7,21000,0,1,0,17.68,1968,174.33,5,1800000
65,18,7,1,5000,1,4,1,22.05,796,47.3,5,350000
97,25,64,2,25000,1,4,1,25.17,799,53.3,5,300000
65,18,7,11,100000,1,4,1,20.92,998,67.1,5,168000
51,14,79,9,175000,1,1,0,11.8,2993,241.6,7,2500000
86,21,36,9,86500,0,1,0,14.21,2143,203.0,5,1400000
77,18,89,9,120000,1,1,1,19.3,1248,73.9,5,350000
38,8,97,8,76300,1,1,1,22.32,1582,126.32,5,480000
97,25,64,2,10000,1,4,0,24.04,999,67.0,5,400000
34,8,54,2,36000,0,4,1,18.9,1197,81.86,5,495000
58,17,62,5,26000,1,4,1,18.15,1198,82.0,6,420000
77,18,89,3,100000,1,1,1,23.4,1248,74.0,5,531000
20,6,38,2,4000,1,4,1,17.0,1497,121.36,5,800000
77,18,89,6,86000,1,1,1,26.59,1248,74.0,5,550000
116,30,95,9,81000,0,1,1,20.54,1598,103.6,5,465000
65,18,7,9,41321,0,4,1,19.7,796,46.3,5,185000
57,17,14,10,46000,1,1,1,13.6,2523,63.0,7,340000
27,7,25,12,75000,0,4,1,16.9,1497,100.0,5,340000
79,18,100,12,113000,0,4,1,21.79,998,67.05,5,135000
38,8,97,3,15000,0,1,0,19.08,1582,126.2,5,1225000
24,7,10,6,16942,0,4,1,18.0,1198,86.7,5,439000
29,7,61,5,29484,0,4,1,18.7,1199,88.7,5,465000
77,18,89,6,84405,1,1,1,26.59,1248,74.0,5,530000
77,18,89,4,30000,1,4,1,21.21,1197,81.8,5,650000
76,18,88,4,14838,1,4,1,22.0,1197,81.8,5,525000
27,7,25,3,31318,2,4,1,17.8,1497,117.3,5,885000
79,18,100,14,63000,0,4,1,21.79,998,67.05,5,120000
113,29,60,9,120000,1,1,1,12.99,2494,100.0,7,860000
78,18,98,5,50000,1,1,1,24.3,1248,88.5,5,810000
77,18,89,9,74600,1,1,1,19.3,1248,73.9,5,410000
107,28,83,12,80000,1,1,1,13.93,2179,138.1,7,175000
77,18,89,6,66000,0,4,1,20.85,1197,83.14,5,400000
27,7,25,3,31543,0,4,1,16.8,1497,116.3,5,875000
113,29,60,3,80000,1,1,1,13.68,2393,147.8,8,1350000
76,18,88,7,60000,1,1,1,25.2,1248,74.0,5,450000
27,7,25,6,50000,1,1,1,25.1,1498,98.6,5,700000
3,0,74,8,28000,0,1,0,12.07,2967,241.4,7,2650000
77,18,89,9,60000,1,4,1,17.5,1197,85.8,5,350000
67,18,23,3,18000,1,4,1,21.63,998,67.0,5,460000
65,18,7,10,35000,1,4,1,20.92,998,67.1,5,220000
32,8,30,4,48000,0,1,1,19.67,1582,126.2,5,990000
61,17,85,5,50000,1,1,1,15.4,1997,120.0,7,950000
57,17,14,9,120000,1,1,1,15.96,2523,62.1,7,460000
72,18,39,9,20000,1,0,1,15.1,1196,73.0,5,220000
62,17,90,3,50000,1,1,1,16.55,2498,105.0,6,900000
116,30,95,6,53837,0,4,0,16.93,1197,103.2,5,575000
111,29,45,6,48000,0,1,0,12.55,2982,168.5,7,1930000
76,18,88,8,32000,1,4,1,18.6,1197,85.8,5,475000
98,25,93,1,1784,0,4,1,20.0,999,71.0,7,660000
4,1,0,10,98955,0,1,0,13.2,1995,170.0,5,575000
113,29,60,8,52000,0,1,1,12.99,2494,100.0,7,625000
32,8,30,3,39000,0,4,0,13.0,1591,121.3,5,1250000
58,17,62,5,78000,0,1,1,25.32,1198,77.0,6,425000
14,3,49,5,58000,1,4,1,19.44,1198,67.0,7,460000
0,0,4,3,34500,1,1,0,18.25,1968,187.74,5,3000000
115,30,73,11,60000,1,4,1,16.47,1198,73.9,5,200000
65,18,7,8,76000,0,4,1,20.92,998,67.1,5,211000
73,18,42,6,51000,1,1,1,20.77,1248,88.76,7,600000
4,1,0,7,23746,0,1,0,22.69,1995,190.0,5,1600000
65,18,7,10,55780,0,4,1,20.92,998,67.1,5,220000
61,17,85,4,100000,1,1,1,15.4,1997,120.0,7,880000
39,8,117,9,73000,0,4,1,19.81,1086,68.05,5,240000
61,17,85,4,20000,1,1,1,15.4,2523,75.0,7,800000
108,28,91,4,42000,0,1,1,27.28,1047,69.0,5,435000
65,18,7,14,52235,0,4,1,19.7,796,46.3,5,110000
96,25,32,7,56000,0,1,1,20.45,1461,83.8,5,450000
65,18,7,9,37000,0,4,1,20.92,998,67.1,5,250000
77,18,89,8,70000,1,1,1,23.4,1248,74.0,5,385000
77,18,89,8,138000,1,1,1,23.4,1248,74.0,5,400000
72,18,39,3,22000,1,0,1,21.94,1196,61.7,5,480000
24,7,10,6,41604,2,4,1,18.0,1198,86.7,5,400000
68,18,24,4,70000,0,1,1,26.32,1498,93.87,5,650000
46,11,111,8,30150,0,1,0,16.36,2179,187.7,5,2011000
20,6,38,4,39884,0,1,1,23.0,1498,98.96,5,880000
15,3,78,4,40000,0,4,1,22.5,999,67.0,5,295000
62,17,90,6,27000,1,1,1,16.55,2498,105.0,6,800000
39,8,117,12,67000,0,4,1,19.81,1086,68.05,5,150000
24,7,10,3,25000,1,4,0,18.1,1199,88.7,5,550000
111,29,45,7,50000,1,1,1,13.0,2982,168.5,7,2000000
24,7,10,8,75000,0,1,1,25.8,1498,98.6,5,325000
61,17,85,7,80000,1,1,1,12.05,2179,120.0,8,555000
20,6,38,6,58000,0,1,1,23.0,1498,98.96,5,570000
97,25,64,3,22000,1,4,1,23.01,999,67.0,5,306000
67,18,23,5,62000,0,4,0,23.1,998,67.04,5,415000
111,29,45,3,28000,0,1,0,12.9,2755,174.5,7,3200000
76,18,88,9,41000,0,4,1,18.6,1197,85.8,5,300000
73,18,42,9,65000,0,1,1,20.77,1248,88.76,7,430000
65,18,7,5,10000,1,4,1,23.95,998,67.05,5,315000
27,7,25,7,55000,0,1,1,26.0,1498,98.6,5,549000
77,18,89,5,47000,0,4,1,22.0,1197,81.8,5,475000
27,7,25,7,144000,1,1,1,26.0,1498,98.6,5,410000
68,18,24,5,20500,0,4,0,19.12,1373,91.1,5,795000
40,8,118,5,30000,1,1,1,22.54,1396,88.73,5,820000
61,17,85,9,32208,0,1,1,14.0,2523,75.0,8,625000
14,3,49,3,68000,1,4,1,19.83,1198,67.0,5,370000
76,18,88,7,90000,1,1,1,25.2,1248,74.0,5,350000
52,15,37,4,34000,0,4,0,22.37,2487,214.56,5,4100000
76,18,88,2,14499,2,4,1,22.0,1197,81.8,5,535000
37,8,96,2,34000,0,4,0,18.15,998,118.35,5,1050000
108,28,91,5,17500,1,1,1,27.28,1047,69.0,5,400000
72,18,39,6,39900,0,0,1,15.1,1196,73.0,5,275000
65,18,7,16,120000,1,4,1,19.7,796,46.3,5,95000
48,12,101,4,40000,0,4,0,9.5,3604,280.0,5,4875000
77,18,89,8,90000,1,1,1,23.4,1248,74.0,5,400000
65,18,7,16,40000,1,4,1,19.7,796,46.3,5,121000
77,18,89,7,40000,1,4,1,19.1,1197,85.8,5,550000
34,8,54,3,10000,1,4,1,18.9,1197,81.86,5,510000
66,18,13,3,10000,1,4,0,21.4,1197,83.1,5,800000
76,18,88,2,30000,1,4,1,21.21,1197,81.8,5,592000
24,7,10,2,4717,0,4,0,19.0,1199,88.76,5,785000
68,18,24,5,30000,1,4,1,20.73,1373,91.1,5,625000
20,6,38,7,150000,1,1,1,22.7,1498,89.84,5,470000
76,18,88,4,90000,1,1,1,28.4,1248,74.0,5,620000
27,7,25,7,100000,1,1,1,26.0,1498,98.6,5,570000
113,29,60,2,46000,0,1,0,11.36,2755,171.5,7,1811000
110,29,20,5,32000,1,4,0,19.16,2487,214.5,5,2300000
32,8,30,3,71000,1,1,1,19.67,1582,126.2,5,1100000
20,6,38,6,61000,0,4,1,15.8,1499,110.0,5,525000
29,7,61,9,58000,0,4,1,16.7,1198,88.8,5,320000
29,7,61,5,23000,0,1,1,27.3,1498,98.6,5,525000
65,18,7,6,20000,1,4,1,23.95,998,67.05,5,275000
33,8,40,8,56000,0,1,0,19.5,1582,126.24,5,590000
66,18,13,5,33000,0,1,1,27.39,1248,74.0,5,510000
64,17,114,9,100000,0,1,1,15.1,2179,140.0,7,585000
35,8,84,10,174926,1,4,1,17.92,1086,62.1,5,150000
77,18,89,7,60000,1,1,1,23.4,1248,74.0,5,400000
27,7,25,5,70333,0,4,1,17.8,1497,117.3,5,700000
40,8,118,4,90000,1,4,1,18.6,1197,81.83,5,500000
113,29,60,9,25000,1,1,1,12.99,2494,100.0,8,1050000
77,18,89,5,120000,1,1,1,26.59,1248,74.0,5,568000
114,29,115,2,5000,1,4,0,17.8,1496,105.5,5,1000000
61,17,85,3,39000,0,1,1,16.36,2179,140.0,7,1275000
40,8,118,6,25000,1,4,1,18.6,1197,81.83,5,475000
102,27,87,10,92000,1,4,1,13.14,1798,157.8,5,350000
115,30,73,7,51000,0,1,1,20.14,1498,88.8,5,395000
4,1,0,9,54000,0,1,0,19.62,1995,187.74,5,825000
108,28,91,4,35000,1,1,1,27.28,1047,69.0,5,450000
67,18,23,3,24000,0,4,1,21.63,998,67.04,5,495000
96,25,32,8,70000,1,1,1,19.01,1461,108.45,5,500000
61,17,85,6,140000,1,1,1,15.4,2179,120.0,7,900000
113,29,60,8,387000,1,1,1,12.99,2494,100.6,8,700000
78,18,98,4,36000,0,1,1,24.3,1248,88.5,5,710000
108,28,91,3,110000,1,4,1,23.84,1199,84.0,5,400000
108,28,91,4,1000,1,4,1,23.84,1199,84.0,5,470000
78,18,98,3,24525,0,1,1,24.3,1248,88.5,5,795000
27,7,25,4,32440,1,4,1,17.4,1497,117.6,5,785000
39,8,117,10,70000,1,4,1,19.81,1086,68.05,5,250000
15,3,78,3,30000,1,4,1,22.5,999,67.0,5,270000
116,30,95,3,23268,1,1,1,22.27,1498,108.6,5,914000
79,18,100,8,67000,0,0,1,32.52,998,58.33,5,260000
96,25,32,6,150000,1,1,1,20.45,1461,83.8,5,550000
113,29,60,2,25000,0,1,0,11.36,2755,171.5,7,2225000
76,18,88,3,50000,1,4,1,21.21,1197,81.8,5,540000
62,17,90,5,40000,1,1,1,16.55,2498,105.0,6,620000
0,0,4,7,56000,0,1,0,16.55,1968,147.51,5,1550000
27,7,25,10,60000,0,4,1,17.0,1497,118.0,5,350000
65,18,7,5,10000,1,4,1,23.95,998,67.05,5,300000
27,7,25,7,110000,1,1,1,25.1,1498,98.6,5,550000
61,17,85,2,30000,1,1,1,16.36,2179,140.0,7,1270000
73,18,42,2,20000,1,4,1,19.34,1462,103.0,7,740000
87,21,47,7,89000,0,1,0,11.3,2987,254.8,7,3450000
108,28,91,3,15000,1,4,1,23.84,1199,84.0,5,450000
38,8,97,4,15000,1,4,0,15.74,1591,121.3,5,750000
76,18,88,6,90000,1,1,1,25.2,1248,74.0,5,520000
76,18,88,8,73695,2,4,1,18.6,1197,85.8,5,345000
39,8,117,12,100000,1,4,1,19.81,1086,68.05,5,215000
38,8,97,11,10000,1,4,1,16.2,1599,103.2,5,370000
65,18,7,7,14971,2,4,1,22.74,796,47.3,5,230000
27,7,25,2,16000,0,4,1,17.4,1497,117.6,5,1075000
57,17,14,6,50000,1,1,1,15.96,2523,62.1,7,550000
22,6,44,3,64000,0,1,1,24.4,1499,98.96,5,550000
109,28,92,4,25000,1,1,1,24.7,1047,69.0,5,600000
68,18,24,6,37006,0,1,1,26.21,1248,88.5,5,525000
79,18,100,7,50000,1,4,1,20.51,998,67.04,5,350000
77,18,89,12,94000,0,1,1,19.3,1248,73.9,5,255000
61,17,85,6,93469,0,1,1,15.4,2179,120.0,7,890000
64,17,114,3,20000,1,1,1,16.0,2179,140.0,7,1500000
86,21,36,5,20000,1,1,0,15.0,2143,204.0,5,3000000
57,17,14,8,35000,1,1,1,15.96,2523,62.1,7,500000
79,18,100,6,38546,0,4,1,20.51,998,67.04,5,330000
101,27,77,4,18000,1,4,0,14.84,1598,103.2,5,850000
22,6,44,6,34500,0,4,1,15.6,1196,70.0,5,335000
77,18,89,3,43000,0,4,0,21.21,1197,81.8,5,610000
66,18,13,3,20000,1,4,0,21.4,1197,83.1,5,834000
22,6,44,10,100000,1,1,1,20.0,1399,68.0,5,170000
78,18,98,3,40000,1,1,1,24.3,1248,88.5,5,900000
27,7,25,7,120000,1,1,1,26.0,1498,98.6,5,450000
73,18,42,2,25000,1,4,0,18.69,1462,103.0,7,900000
116,30,95,10,98000,1,4,1,15.04,1598,103.6,5,360000
29,7,61,5,66000,0,4,1,16.0,1198,90.0,5,530000
8,1,103,4,30000,1,1,0,20.68,1995,188.0,5,2700000
57,17,14,6,60000,1,1,1,15.96,2523,62.1,7,551000
84,21,16,9,41315,0,4,0,11.74,1796,186.0,5,1050000
32,8,30,3,60000,1,1,1,19.67,1582,126.2,5,1000000
65,18,7,17,80000,1,4,1,19.7,796,46.3,5,80000
72,18,39,6,60000,1,0,1,20.0,1196,63.0,5,250000
79,18,100,5,35000,0,4,1,21.5,1197,81.8,5,390000
3,0,74,7,120000,1,1,0,12.07,2967,241.4,7,2400000
38,8,97,13,80000,1,4,1,13.9,1599,103.2,5,130000
77,18,89,4,100000,1,1,1,26.59,1248,74.0,5,450000
84,21,16,8,35400,0,1,0,14.84,2143,167.62,5,1385000
7,1,3,4,18000,0,1,0,17.66,2993,355.37,4,6900000
76,18,88,5,37000,0,4,1,18.6,1197,85.8,5,495000
30,7,99,4,10000,1,4,1,17.5,1199,88.7,5,800000
97,25,64,4,40000,1,4,1,23.01,999,67.0,5,260000
65,18,7,18,120000,1,4,1,19.7,796,46.3,5,65000
34,8,54,5,60000,1,4,1,18.9,1197,82.0,5,460000
40,8,118,7,100000,1,1,1,21.9,1396,88.76,5,450000
79,18,100,14,55000,0,4,1,18.9,1061,67.0,5,105000
26,7,19,4,34000,0,4,0,12.0,2354,187.4,5,1775000
20,6,38,5,67000,0,1,1,22.77,1498,98.59,5,525000
97,25,64,4,10000,1,4,0,24.04,999,67.0,5,341000
32,8,30,5,20699,0,4,1,15.29,1591,121.3,5,775000
111,29,45,10,75000,0,1,1,11.5,2982,171.0,7,1099000
24,7,10,7,89000,1,1,1,25.8,1498,98.6,5,320000
101,27,77,4,59000,0,4,0,14.3,1598,103.6,5,599000
61,17,85,7,120000,1,1,1,15.4,2523,75.0,9,750000
76,18,88,4,68791,0,1,1,25.2,1248,74.0,5,510000
65,18,7,2,10300,1,4,1,24.7,796,47.3,5,300000
73,18,42,2,25000,1,1,1,25.47,1248,88.5,7,1100000
77,18,89,7,36000,0,4,1,17.5,1197,85.8,5,435000
29,7,61,10,60000,1,4,1,16.0,1198,90.0,5,320000
65,18,7,5,25000,1,4,1,23.95,998,67.05,5,350000
86,21,36,4,48000,0,1,0,16.1,1950,191.7,5,3750000
26,7,19,4,90000,0,4,0,10.1,2354,152.0,5,1490000
77,18,89,8,70000,1,1,1,23.4,1248,74.0,5,550000
38,8,97,6,90000,1,1,1,23.9,1582,126.2,5,525000
38,8,97,9,96000,1,1,1,22.32,1582,126.32,5,415000
65,18,7,6,90000,1,4,1,22.74,796,47.3,5,200000
73,18,42,4,41000,0,4,1,16.02,1373,93.7,7,695000
39,8,117,13,30000,1,4,1,19.81,1086,68.05,5,160000
39,8,117,10,29000,0,4,1,20.36,1197,78.9,5,235000
79,18,100,9,59000,1,4,1,18.9,998,67.1,5,300000
40,8,118,3,12000,1,4,1,17.19,1197,81.86,5,600000
79,18,100,3,45874,0,0,1,26.6,998,58.16,5,357000
24,7,10,5,100000,1,1,1,25.8,1498,98.6,5,320000
22,6,44,10,10000,1,1,1,20.0,1399,68.0,5,250000
68,18,24,4,40000,0,4,0,19.12,1373,91.1,5,770000
63,17,113,2,25000,1,4,1,17.0,1197,110.0,5,1140000
76,18,88,10,150000,1,1,1,17.8,1248,75.0,5,200000
20,6,38,4,40000,1,4,1,15.85,1499,110.4,5,700000
77,18,89,8,65000,1,1,1,23.4,1248,74.0,5,480000
40,8,118,4,45000,1,4,1,18.6,1197,81.83,5,600000
76,18,88,7,80000,0,1,1,25.2,1248,74.0,5,410000
27,7,25,5,60000,1,1,1,26.0,1498,98.6,5,750000
66,18,13,6,38819,0,4,1,21.4,1197,83.1,5,510000
30,7,99,2,5700,0,4,1,17.5,1199,88.7,5,875000
66,18,13,4,24000,0,4,1,21.4,1197,83.1,5,565000
79,18,100,7,50000,1,4,1,20.51,998,67.04,5,295000
108,28,91,4,35000,1,4,1,23.84,1199,84.0,5,380000
61,17,85,7,70000,1,1,1,14.0,2523,75.0,7,650000
7,1,3,10,78251,0,1,0,14.49,2993,258.0,5,1600000
38,8,97,8,59867,0,1,1,22.32,1582,126.32,5,450000
75,18,81,2,8400,1,4,1,21.7,998,67.0,5,420000
67,18,23,7,9000,1,4,0,23.1,998,67.04,5,360000
67,18,23,6,17000,1,4,0,23.1,998,67.04,5,425000
107,28,83,9,94000,1,1,1,13.93,2179,138.03,7,250000
115,30,73,9,35000,1,1,1,22.07,1199,73.9,5,290000
24,7,10,2,25000,0,4,1,18.6,1199,88.76,5,640000
79,18,100,16,90000,1,4,1,14.0,1061,64.0,5,80000
64,17,114,8,90000,1,1,1,15.1,2179,140.0,7,700000
77,18,89,5,40000,1,1,1,26.59,1248,74.0,5,550000
77,18,89,7,78916,1,1,1,23.4,1248,74.0,5,300000
38,8,97,4,19000,1,4,1,17.0,1591,121.3,5,900000
76,18,88,13,75900,1,4,1,16.1,1298,88.2,5,240000
40,8,118,4,33230,0,4,1,18.6,1197,81.83,5,655000
22,6,44,6,58000,1,4,1,18.16,1196,86.8,5,290000
65,18,7,18,90000,1,4,1,19.7,796,46.3,5,80000
34,8,54,4,17000,1,4,1,18.9,1197,82.0,5,425000
77,18,89,7,114605,0,4,1,19.1,1197,85.8,5,380000
50,13,86,2,19000,1,1,1,20.8,1493,113.4,5,1250000
78,18,98,4,35000,1,1,1,24.3,1248,88.5,5,884000
57,17,14,3,50000,1,1,1,16.5,1493,70.0,7,800000
27,7,25,8,74000,0,4,1,16.9,1497,100.0,5,580000
79,18,100,2,6000,0,4,1,20.52,1197,81.8,5,500000
5,1,1,3,7000,0,1,0,22.48,1995,187.74,5,4750000
34,8,54,7,40000,1,4,1,18.9,1197,82.0,5,540000
14,3,49,6,70000,1,4,1,20.62,1198,67.0,7,300000
77,18,89,2,10000,1,4,1,21.21,1197,81.8,5,640000
78,18,98,3,34000,0,1,0,24.3,1248,88.5,5,875000
78,18,98,4,39000,1,1,1,24.3,1248,88.5,5,750000
108,28,91,1,10000,1,4,1,23.84,1199,83.83,5,535000
27,7,25,12,66000,0,4,1,17.0,1497,118.0,5,262000
68,18,24,5,38000,0,1,1,28.09,1248,88.5,5,591000
40,8,118,8,110000,1,1,1,21.9,1396,88.76,5,350000
73,18,42,3,25000,1,4,1,17.5,1373,91.1,7,720000
32,8,30,3,40000,1,1,1,22.1,1396,88.7,5,1050000
0,0,4,10,61000,1,1,0,15.2,1968,140.8,5,1000000
108,28,91,3,63000,1,1,1,27.28,1047,69.0,5,380000
78,18,98,2,7980,0,1,1,24.3,1248,88.5,5,850000
65,18,7,5,30000,1,4,1,22.74,796,47.3,5,225000
86,21,36,10,60000,0,4,1,12.3,1796,185.0,5,890000
76,18,88,4,45000,0,1,1,28.4,1248,74.0,5,560000
66,18,13,15,43000,1,4,1,15.4,1590,94.0,5,120000
21,6,41,10,62000,0,1,0,11.4,2953,153.86,7,425000
106,28,70,2,6507,0,4,0,17.0,1198,108.5,5,875000
19,6,11,3,8000,1,4,1,18.16,1196,86.8,5,590000
27,7,25,9,51000,0,4,1,16.8,1497,116.3,5,440000
